pitch_type,release_speed,release_pos_x,release_pos_z,pitcher,batter,balls,strikes,outs_when_up,inning,inning_topbot,p_throws,stand,sz_top,sz_bot,effective_speed,release_spin_rate,release_extension,at_bat_number,pitch_number,bat_score,fld_score,on_3b_dum,on_2b_dum,on_1b_dum,pitcher_is_home,pitcher_is_winning,tied,is_strike
FF,95.6,-1.7394,5.4513,593576,518692,1,0,2,9,Bot,R,L,3.31,1.58,94.862,2466,5.974,77,2,5,6,0,0,0,0,1,0,0
FS,87.7,-1.8755,5.7344,593576,518692,0,0,2,9,Bot,R,L,3.6664,1.7514,86.277,969,5.473,77,1,5,6,0,0,0,0,1,0,0
FS,87,-1.8108,5.7479,593576,621020,0,0,1,9,Bot,R,R,3.47,1.63,85.919,1171,5.539,76,1,5,6,0,0,0,0,1,0,0
FS,86.2,-1.8166,5.7378,593576,660670,1,2,0,9,Bot,R,R,3.48,1.64,85.035,1304,5.63,75,4,5,6,0,0,0,0,1,0,0
FS,87.1,-1.8843,5.6911,593576,660670,0,2,0,9,Bot,R,R,3.5242,1.6524,86.065,1043,5.394,75,3,5,6,0,0,0,0,1,0,0
FF,94.4,-1.9574,5.232,593576,660670,0,1,0,9,Bot,R,R,3.48,1.64,94.249,2502,6.036,75,2,5,6,0,0,0,0,1,0,1
FF,95.3,-1.9366,5.332,593576,660670,0,0,0,9,Bot,R,R,3.5141,1.6375,95.346,2475,6.142,75,1,5,6,0,0,0,0,1,0,1
SL,83,-1.7832,5.7014,591693,518586,2,2,2,8,Bot,R,R,3.4,1.58,82.71,2704,5.795,68,5,5,4,0,1,0,0,0,0,0
FF,93.5,-1.8645,5.8262,591693,518586,1,2,2,8,Bot,R,R,3.5592,1.6108,93.683,2440,6.379,68,4,5,4,0,1,0,0,0,0,0
SL,81,-2.2848,5.8137,591693,518586,0,2,2,8,Bot,R,R,3.4455,1.6266,79.447,2412,5.533,68,3,5,4,0,0,1,0,0,0,0
FF,92.3,-1.9428,5.7963,591693,518586,0,1,2,8,Bot,R,R,3.4,1.58,92.051,2483,6.157,68,2,5,4,0,0,1,0,0,0,1
SL,81.3,-1.8216,6.1115,591693,518586,0,0,2,8,Bot,R,R,3.555,1.5733,80.457,2635,5.794,68,1,5,4,0,0,1,0,0,0,1
FF,92.7,-2.0141,5.6387,591693,452095,1,1,2,8,Bot,R,R,3.39,1.57,93.049,2415,6.287,67,3,5,4,0,0,0,0,0,0,0
FF,93.5,-1.9248,5.7822,591693,452095,0,1,2,8,Bot,R,R,3.39,1.5942,93.548,2485,6.227,67,2,5,4,0,0,0,0,0,0,0
SL,82.8,-2.0202,6.0308,591693,452095,0,0,2,8,Bot,R,R,3.39,1.583,81.854,2618,5.605,67,1,5,4,0,0,0,0,0,0,1
CH,88.7,-2.1172,5.8468,591693,645277,0,1,1,8,Bot,R,L,3.39,1.57,88.892,1746,6.38,66,2,5,4,0,0,0,0,0,0,0
FF,93.2,-2.4642,5.7093,591693,645277,0,0,1,8,Bot,R,L,3.27,1.54,93.543,2498,6.232,66,1,5,4,0,0,0,0,0,0,1
SL,81.6,-2.0836,5.8579,591693,663586,1,2,0,8,Bot,R,R,3.4,1.59,80.876,2596,5.698,65,4,5,4,0,0,0,0,0,0,1
SL,77.3,-2.3522,5.9759,591693,663586,0,2,0,8,Bot,R,R,3.4,1.5971,76.708,2407,5.725,65,3,5,4,0,0,0,0,0,0,0
FF,92.9,-2.0468,5.7968,591693,663586,0,1,0,8,Bot,R,R,3.4,1.59,92.959,2513,5.962,65,2,5,4,0,0,0,0,0,0,1
FF,91.5,-2.1376,5.9674,591693,663586,0,0,0,8,Bot,R,R,3.4,1.59,91.425,2452,6.071,65,1,5,4,0,0,0,0,0,0,1
FT,91,1.4731,5.6471,501625,455976,3,2,2,7,Bot,L,L,3.5087,1.6465,90.48,2346,6.097,61,7,5,4,0,1,1,0,0,0,1
FT,91.3,1.628,5.6274,501625,455976,3,2,2,7,Bot,L,L,3.48,1.66,91.085,2273,6.038,61,6,5,4,0,1,1,0,0,0,1
CU,81.8,1.6563,5.4039,501625,455976,3,1,2,7,Bot,L,L,3.48,1.6396,81.568,2392,6.03,61,5,5,4,0,1,1,0,0,0,1
FT,90.9,1.4544,5.6422,501625,455976,3,0,2,7,Bot,L,L,3.48,1.653,90.71,2346,6.119,61,4,5,4,0,1,1,0,0,0,1
FF,90.1,1.5288,5.5858,501625,455976,2,0,2,7,Bot,L,L,3.48,1.6237,90.767,2334,6.65,61,3,5,4,0,1,1,0,0,0,0
SL,82.4,1.6077,5.37,501625,455976,1,0,2,7,Bot,L,L,3.5923,1.6566,82.75,2373,6.302,61,2,5,4,0,1,1,0,0,0,0
SL,82.9,1.6429,5.3589,501625,455976,0,0,2,7,Bot,L,L,3.5357,1.6972,83.047,2402,6.275,61,1,5,4,0,1,1,0,0,0,0
SL,89.8,-2.1242,5.6508,504379,518626,0,2,1,7,Bot,R,R,3.31,1.58,,2088,5.8351,60,3,5,4,0,1,1,0,0,0,0
SL,89.2,-1.8467,5.8186,504379,518626,0,1,1,7,Bot,R,R,3.31,1.58,,1955,5.813,60,2,5,4,0,1,1,0,0,0,1
FT,95.1,-2.0784,5.8427,504379,518626,0,0,1,7,Bot,R,R,3.31,1.58,,2184,5.7762,60,1,5,4,0,1,1,0,0,0,1
FF,96.3,-1.995,5.7485,504379,621020,0,2,1,7,Bot,R,R,3.47,1.63,95.554,2067,5.803,58,3,5,4,0,0,0,0,0,0,0
FF,95.6,-1.9732,5.8507,504379,621020,0,1,1,7,Bot,R,R,3.47,1.63,95.024,2123,5.95,58,2,5,4,0,0,0,0,0,0,1
FF,96.4,-1.8641,5.8322,504379,621020,0,0,1,7,Bot,R,R,3.47,1.6317,95.645,2065,5.779,58,1,5,4,0,0,0,0,0,0,1
FF,96.5,-2.0065,5.8549,504379,660670,2,2,0,7,Bot,R,R,3.48,1.64,95.481,2126,5.678,57,5,5,4,0,0,0,0,0,0,1
FT,96,-1.9833,5.8732,504379,660670,1,2,0,7,Bot,R,R,3.6586,1.6488,95.117,2010,5.732,57,4,5,4,0,0,0,0,0,0,0
SL,87.9,-2.0812,5.9243,504379,660670,0,2,0,7,Bot,R,R,3.5584,1.7669,87.424,1974,5.874,57,3,5,4,0,0,0,0,0,0,0
SL,86.7,-2.0036,6.0957,504379,660670,0,1,0,7,Bot,R,R,3.48,1.64,85.917,2120,5.571,57,2,5,4,0,0,0,0,0,0,1
FF,94.9,-2.1669,5.9404,504379,660670,0,0,0,7,Bot,R,R,3.48,1.64,93.95,2042,5.662,57,1,5,4,0,0,0,0,0,0,1
FF,96.3,-2.0967,5.8037,504379,459964,2,1,2,6,Bot,R,L,3.14,1.57,95.13,2050,5.569,53,4,5,4,0,0,0,0,0,0,0
SL,88,-2.0142,5.9323,504379,459964,1,1,2,6,Bot,R,L,3.14,1.5819,86.973,1875,5.624,53,3,5,4,0,0,0,0,0,0,0
FF,95.9,-2.2509,5.8452,504379,459964,0,1,2,6,Bot,R,L,3.14,1.6123,94.733,2174,5.616,53,2,5,4,0,0,0,0,0,0,0
SL,88.5,-2.1613,5.9284,504379,459964,0,0,2,6,Bot,R,L,3.14,1.57,87.438,1944,5.744,53,1,5,4,0,0,0,0,0,0,1
SL,87.8,-1.977,5.8943,504379,452095,2,2,1,6,Bot,R,R,3.39,1.57,86.961,2016,5.717,52,5,5,4,0,0,0,0,0,0,1
SL,88,-2.0324,5.9419,504379,452095,1,2,1,6,Bot,R,R,3.4006,1.5866,87.657,1886,5.961,52,4,5,4,0,0,0,0,0,0,0
SL,87.8,-2.0009,5.9484,504379,452095,1,1,1,6,Bot,R,R,3.39,1.57,87.095,1890,5.863,52,3,5,4,0,0,0,0,0,0,1
FF,95.7,-1.9569,5.9202,504379,452095,0,1,1,6,Bot,R,R,3.2638,1.5859,94.323,2254,5.836,52,2,5,4,0,0,0,0,0,0,0
FF,95.4,-2.2016,5.9281,504379,452095,0,0,1,6,Bot,R,R,3.3766,1.4694,93.952,2241,5.784,52,1,5,4,0,0,0,0,0,0,1
FF,94.9,-2.076,5.7747,504379,645277,2,2,0,6,Bot,R,L,3.27,1.54,93.326,2214,5.767,51,5,5,4,0,0,0,0,0,0,0
SL,86.7,-2.031,5.9932,504379,645277,2,1,0,6,Bot,R,L,3.27,1.54,85.942,1983,5.571,51,4,5,4,0,0,0,0,0,0,1
FF,94.8,-2.2636,5.9256,504379,645277,2,0,0,6,Bot,R,L,3.27,1.6521,94.426,2220,5.871,51,3,5,4,0,0,0,0,0,0,1
FF,94.3,-2.2573,5.9272,504379,645277,1,0,0,6,Bot,R,L,3.27,1.5501,93.532,2160,5.821,51,2,5,4,0,0,0,0,0,0,0
SL,84.7,-2.2448,6.2047,504379,645277,0,0,0,6,Bot,R,L,3.27,1.5356,83.493,2021,5.659,51,1,5,4,0,0,0,0,0,0,0
SL,86.9,-2.0277,5.9289,670456,663586,2,2,2,5,Bot,R,R,3.4,1.59,86.182,2616,5.431,47,7,5,4,0,0,0,0,0,0,1
FF,95,-1.6985,6.1303,670456,663586,2,2,2,5,Bot,R,R,3.4,1.59,94.906,2145,5.739,47,6,5,4,0,0,0,0,0,0,1
FF,96,-1.601,6.2292,670456,663586,1,2,2,5,Bot,R,R,3.4962,1.641,95.26,2304,5.644,47,5,5,4,0,0,0,0,0,0,0
SL,85.6,-1.9211,5.8871,670456,663586,1,2,2,5,Bot,R,R,3.4,1.59,85.076,2579,5.667,47,4,5,4,0,0,0,0,0,0,1
SL,85.7,-1.8696,5.8759,670456,663586,0,2,2,5,Bot,R,R,3.5303,1.6061,84.735,2537,5.422,47,3,5,4,0,0,0,0,0,0,0
FF,95.5,-1.663,6.1602,670456,663586,0,1,2,5,Bot,R,R,3.4,1.59,94.395,2334,5.666,47,2,5,4,0,0,0,0,0,0,1
SL,85.8,-1.9724,5.9731,670456,663586,0,0,2,5,Bot,R,R,3.5471,1.686,84.839,,5.411,47,1,5,4,0,0,0,0,0,0,1
FF,94.4,-1.6782,6.1342,670456,455976,3,2,1,5,Bot,R,L,3.4,1.59,93.294,2119,5.575,46,6,5,4,0,0,0,0,0,0,0
FF,94.8,-1.6125,6.123,670456,455976,3,1,1,5,Bot,R,L,3.6928,1.7284,93.677,2184,5.642,46,5,5,4,0,0,0,0,0,0,1
FF,93.5,-1.9344,6.0425,670456,455976,3,0,1,5,Bot,R,L,3.6353,1.6382,92.6,2024,5.722,46,4,5,4,0,0,0,0,0,0,1
FF,94.4,-1.8278,6.0625,670456,455976,2,0,1,5,Bot,R,L,3.5111,1.5792,93.79,2137,5.882,46,3,5,4,0,0,0,0,0,0,0
FF,94.8,-1.8082,6.1068,670456,455976,1,0,1,5,Bot,R,L,3.48,1.6703,94.327,2170,5.872,46,2,5,4,0,0,0,0,0,0,0
FF,94.7,-1.8191,6.0997,670456,455976,0,0,1,5,Bot,R,L,3.5562,1.6246,93.813,2023,5.737,46,1,5,4,0,0,0,0,0,0,0
CH,84.9,-1.9281,4.7099,605400,518626,1,1,1,5,Bot,R,R,3.31,1.58,84.976,1593,6.36,45,3,2,4,1,0,1,0,1,0,0
KC,79.8,-1.7475,4.8607,605400,518626,1,0,1,5,Bot,R,R,3.4317,1.6619,78.641,2760,5.703,45,2,2,4,1,0,1,0,1,0,1
FF,90.3,-1.7791,4.8085,605400,518626,0,0,1,5,Bot,R,R,3.3869,1.5843,90.756,1959,6.414,45,1,2,4,1,0,1,0,1,0,0
KC,78.5,-1.7577,4.9073,605400,518692,2,2,0,5,Bot,R,L,3.54,1.71,78.219,2577,6.141,44,6,2,4,0,1,1,0,1,0,0
FF,91.8,-1.6968,4.7884,605400,518692,2,2,0,5,Bot,R,L,3.54,1.71,91.757,2206,6.335,44,5,2,4,0,1,1,0,1,0,1
FF,91.5,-1.911,4.7175,605400,518692,2,1,0,5,Bot,R,L,3.54,1.71,92.538,2082,6.662,44,4,2,4,0,1,1,0,1,0,1
CH,84.9,-1.8841,4.6541,605400,518692,2,0,0,5,Bot,R,L,3.54,1.71,85.863,1493,6.697,44,3,2,4,0,1,1,0,1,0,1
CH,85.6,-1.9296,4.6589,605400,518692,1,0,0,5,Bot,R,L,3.54,1.709,86.351,1514,6.564,44,2,2,4,0,1,1,0,1,0,0
FF,90.3,-1.8996,4.8076,605400,518692,0,0,0,5,Bot,R,L,3.54,1.8039,91.036,2039,6.791,44,1,2,4,0,1,1,0,1,0,0
FF,90.5,-1.8349,4.9009,605400,621020,2,2,0,5,Bot,R,R,3.47,1.63,91.002,2097,6.47,43,6,2,4,0,0,1,0,1,0,0
KC,79,-1.7222,4.9095,605400,621020,2,2,0,5,Bot,R,R,3.47,1.63,78.43,2568,6.174,43,5,2,4,0,0,1,0,1,0,1
FF,90.7,-1.7943,4.9464,605400,621020,1,2,0,5,Bot,R,R,3.47,1.6319,90.442,2052,6.173,43,4,2,4,0,0,1,0,1,0,0
FF,92.1,-1.6456,4.8185,605400,621020,1,1,0,5,Bot,R,R,3.47,1.5958,92.419,2038,6.325,43,3,2,4,0,0,1,0,1,0,1
FF,91.2,-1.9369,4.8482,605400,621020,0,1,0,5,Bot,R,R,3.47,1.6513,91.291,2123,6.19,43,2,2,4,0,0,1,0,1,0,0
KC,78.6,-1.8208,4.9335,605400,621020,0,0,0,5,Bot,R,R,3.47,1.5776,78.081,2482,5.795,43,1,2,4,0,0,1,0,1,0,1
FF,92.6,-1.7361,4.8167,605400,660670,3,2,0,5,Bot,R,R,3.613,1.616,93.039,2020,6.748,42,6,2,4,0,0,0,0,1,0,0
KC,79.1,-1.6531,4.9424,605400,660670,3,1,0,5,Bot,R,R,3.48,1.6208,77.864,2670,5.74,42,5,2,4,0,0,0,0,1,0,1
CH,85.1,-1.95,4.6665,605400,660670,2,1,0,5,Bot,R,R,3.5951,1.6678,84.961,1692,6.244,42,4,2,4,0,0,0,0,1,0,0
FF,92.8,-1.7781,4.8056,605400,660670,1,1,0,5,Bot,R,R,3.5294,1.6927,93.467,2027,6.687,42,3,2,4,0,0,0,0,1,0,0
FF,94,-1.724,4.7971,605400,660670,1,0,0,5,Bot,R,R,3.6483,1.6613,94.72,2064,6.702,42,2,2,4,0,0,0,0,1,0,1
FF,93.3,-1.6644,4.8398,605400,660670,0,0,0,5,Bot,R,R,3.6307,1.8075,94.054,2106,6.851,42,1,2,4,0,0,0,0,1,0,0
KC,79.4,-1.8009,4.9121,605400,657053,2,2,2,4,Bot,R,R,3.52,1.67,79.722,2459,6.48,37,5,2,4,0,0,1,0,1,0,1
FF,92.6,-1.7084,4.8239,605400,657053,2,1,2,4,Bot,R,R,3.52,1.67,92.952,2120,6.52,37,4,2,4,0,0,1,0,1,0,1
FF,92.5,-1.6837,4.9349,605400,657053,1,1,2,4,Bot,R,R,3.6506,1.8222,92.469,2224,6.466,37,3,2,4,0,0,1,0,1,0,0
KC,77.9,-1.7112,4.8706,605400,657053,0,1,2,4,Bot,R,R,3.641,1.7863,76.966,2422,5.768,37,2,2,4,0,0,1,0,1,0,0
FF,93.1,-1.5924,4.8811,605400,657053,0,0,2,4,Bot,R,R,3.6285,1.7748,93.386,2149,6.34,37,1,2,4,0,0,1,0,1,0,1
FT,92.4,-1.7741,4.8073,605400,452095,1,0,2,4,Bot,R,R,3.39,1.57,93.011,2161,6.604,36,2,2,4,0,0,0,0,1,0,0
KC,81.9,-1.5459,4.8901,605400,452095,0,0,2,4,Bot,R,R,3.39,1.6211,82.94,2531,6.772,36,1,2,4,0,0,0,0,1,0,0
FT,93.6,-1.7473,4.7948,605400,645277,2,2,1,4,Bot,R,L,3.27,1.54,94.397,2065,6.572,35,5,2,4,0,0,0,0,1,0,1
KC,79.6,-1.7882,4.9199,605400,645277,2,1,1,4,Bot,R,L,3.27,1.54,79.166,2670,6.057,35,4,2,4,0,0,0,0,1,0,1
CH,86.9,-1.8195,4.6805,605400,645277,2,0,1,4,Bot,R,L,2.7647,1.4257,87.535,1638,6.46,35,3,2,4,0,0,0,0,1,0,1
FT,92.2,-1.7112,4.7786,605400,645277,1,0,1,4,Bot,R,L,3.4476,1.5809,92.948,1958,6.417,35,2,2,4,0,0,0,0,1,0,0
FT,90.8,-1.5969,4.8834,605400,645277,0,0,1,4,Bot,R,L,3.182,1.4803,92.434,1945,7.043,35,1,2,4,0,0,0,0,1,0,0
KC,79,-1.6611,4.9011,605400,663586,0,0,0,4,Bot,R,R,3.27,1.54,78.669,2341,5.906,34,1,2,4,0,0,0,0,1,0,0
FT,92.8,-1.7787,4.8675,605400,455976,1,2,2,3,Bot,R,L,3.48,1.66,93.731,2078,6.679,29,7,2,3,0,1,0,0,1,0,0
CH,86.2,-1.9532,4.8037,605400,455976,1,2,2,3,Bot,R,L,3.48,1.66,86.624,1535,6.252,29,6,2,3,0,1,0,0,1,0,1
CH,85.7,-2.0264,4.6116,605400,455976,1,2,2,3,Bot,R,L,3.48,1.66,86.298,1511,6.566,29,5,2,3,0,1,0,0,1,0,1
FF,93.7,-1.7618,4.829,605400,455976,1,2,2,3,Bot,R,L,3.48,1.66,94.731,2163,6.624,29,4,2,3,0,1,0,0,1,0,1
FF,93,-1.6544,4.8667,605400,455976,0,2,2,3,Bot,R,L,3.48,1.7288,93.563,2074,6.323,29,3,2,3,0,1,0,0,1,0,0
FF,92.9,-1.826,4.802,605400,455976,0,1,2,3,Bot,R,L,3.48,1.66,93.755,2083,6.58,29,2,2,3,0,1,0,0,1,0,1
CH,86,-2.0754,4.6915,605400,455976,0,0,2,3,Bot,R,L,3.48,1.66,86.348,1369,6.305,29,1,2,3,0,1,0,0,1,0,1
KC,80.2,-1.6392,4.9073,605400,518626,2,1,2,3,Bot,R,R,3.31,1.58,80.324,2445,6.182,28,4,2,3,0,0,0,0,1,0,0
CH,86.2,-1.6972,4.647,605400,518626,1,1,2,3,Bot,R,R,3.4207,1.5696,86.525,1559,6.537,28,3,2,3,0,0,0,0,1,0,0
FF,93.4,-1.6615,4.8665,605400,518626,1,0,2,3,Bot,R,R,3.5023,1.5877,93.799,2069,6.3,28,2,2,3,0,0,0,0,1,0,1
KC,80.5,-1.6679,4.9428,605400,518626,0,0,2,3,Bot,R,R,3.31,1.6655,80.196,2569,6.127,28,1,2,3,0,0,0,0,1,0,0
KC,79.2,-1.7092,4.9475,605400,518692,1,0,1,3,Bot,R,L,3.54,1.71,78.664,2612,6.038,27,2,1,3,1,0,0,0,1,0,0
FF,92.3,-1.6387,4.8965,605400,518692,0,0,1,3,Bot,R,L,3.54,1.7822,93.478,2017,6.763,27,1,1,3,1,0,0,0,1,0,0
KC,80,-1.7214,5.0197,605400,621020,2,2,0,3,Bot,R,R,3.54,1.71,79.513,2548,5.838,26,5,1,3,0,1,0,0,1,0,0
FT,90.7,-1.7141,4.833,605400,621020,2,1,0,3,Bot,R,R,3.47,1.63,90.848,1996,6.342,26,4,1,3,0,1,0,0,1,0,1
FT,91.5,-1.5911,4.8148,605400,621020,1,1,0,3,Bot,R,R,3.6135,1.5966,92.078,2015,6.473,26,3,1,3,0,1,0,0,1,0,0
CH,84.1,-2.0197,4.7054,605400,621020,0,1,0,3,Bot,R,R,3.5252,1.6848,84.352,1493,6.401,26,2,1,3,0,1,0,0,1,0,0
KC,78.7,-1.7607,4.9387,605400,621020,0,0,0,3,Bot,R,R,3.47,1.63,78.28,2513,5.91,26,1,1,3,0,1,0,0,1,0,1
FF,94,-1.6115,4.8348,605400,660670,3,2,0,3,Bot,R,R,3.48,1.64,94.558,2085,6.361,25,7,1,3,0,0,0,0,1,0,0
FF,93.6,-1.6369,4.8006,605400,660670,2,2,0,3,Bot,R,R,3.5771,1.7364,94.739,2031,6.645,25,6,1,3,0,0,0,0,1,0,0
CH,85.4,-1.8336,4.733,605400,660670,2,2,0,3,Bot,R,R,3.48,1.64,85.426,1595,6.313,25,5,1,3,0,0,0,0,1,0,1
KC,80.3,-1.7843,4.8554,605400,660670,1,2,0,3,Bot,R,R,3.64,1.6828,79.482,2259,5.892,25,4,1,3,0,0,0,0,1,0,0
FF,93,-1.5633,4.8246,605400,660670,0,2,0,3,Bot,R,R,3.6614,1.6694,94.335,2102,7.017,25,3,1,3,0,0,0,0,1,0,0
FF,92.7,-1.7342,4.8275,605400,660670,0,1,0,3,Bot,R,R,3.5587,1.792,92.697,2128,6.228,25,2,1,3,0,0,0,0,1,0,1
KC,78.1,-1.7524,4.9391,605400,660670,0,0,0,3,Bot,R,R,3.5243,1.6795,77.285,2384,5.882,25,1,1,3,0,0,0,0,1,0,1
KC,79.3,-1.7208,4.9109,605400,656794,2,2,2,2,Bot,R,L,3.5364,1.5709,79.492,2524,6.278,17,5,1,0,0,0,0,0,0,0,1
KC,78.3,-1.6349,4.9017,605400,656794,1,2,2,2,Bot,R,L,3.575,1.6353,78.293,2456,6.27,17,4,1,0,0,0,0,0,0,0,0
FF,91.8,-1.8141,4.8124,605400,656794,1,1,2,2,Bot,R,L,3.575,1.681,92.72,1969,6.544,17,3,1,0,0,0,0,0,0,0,1
FF,93.4,-1.6314,4.7845,605400,656794,0,1,2,2,Bot,R,L,3.5454,1.5438,93.993,1995,6.412,17,2,1,0,0,0,0,0,0,0,0
FF,92.7,-1.8305,4.767,605400,656794,0,0,2,2,Bot,R,L,3.682,1.587,93.157,1986,6.231,17,1,1,0,0,0,0,0,0,0,1
KC,79.3,-1.6428,4.9104,605400,452095,1,2,1,2,Bot,R,R,3.39,1.57,78.822,2570,5.94,16,6,1,0,0,0,0,0,0,0,0
KC,79.5,-1.5118,4.879,605400,452095,1,2,1,2,Bot,R,R,3.39,1.57,78.845,2518,5.92,16,5,1,0,0,0,0,0,0,0,1
FF,93,-1.6054,4.7412,605400,452095,1,2,1,2,Bot,R,R,3.39,1.57,92.954,2187,6.28,16,4,1,0,0,0,0,0,0,0,1
KC,79.1,-1.5894,4.931,605400,452095,1,1,1,2,Bot,R,R,3.39,1.57,78.444,2569,5.909,16,3,1,0,0,0,0,0,0,0,1
FT,92,-1.6934,4.8128,605400,452095,1,0,1,2,Bot,R,R,3.39,1.57,92.308,2202,6.514,16,2,1,0,0,0,0,0,0,0,1
FF,93.2,-1.7113,4.8139,605400,452095,0,0,1,2,Bot,R,R,3.3479,1.4638,93.898,2202,6.511,16,1,1,0,0,0,0,0,0,0,0
KC,79.8,-1.8274,4.8031,605400,645277,1,1,0,2,Bot,R,L,3.27,1.54,79.855,2576,6.301,15,3,1,0,0,0,0,0,0,0,0
FF,92.3,-1.6309,4.8185,605400,645277,0,1,0,2,Bot,R,L,3.3976,1.5499,92.439,2093,6.24,15,2,1,0,0,0,0,0,0,0,0
KC,79.8,-1.712,4.8495,605400,645277,0,0,0,2,Bot,R,L,3.27,1.54,79.367,2590,6.03,15,1,1,0,0,0,0,0,0,0,1
FF,90.4,-1.8144,4.8016,605400,663586,0,1,0,2,Bot,R,R,3.4,1.59,90.916,2000,6.393,14,2,0,0,0,0,0,0,0,1,0
FF,92.9,-1.636,4.8286,605400,663586,0,0,0,2,Bot,R,R,3.4,1.5503,93.636,1959,6.48,14,1,0,0,0,0,0,0,0,1,1
FF,94.7,-1.7802,4.7614,605400,455976,2,2,2,1,Bot,R,L,3.48,1.6876,95.05,2119,6.307,9,5,0,0,1,0,1,0,0,1,1
CH,86.9,-2.0892,4.6435,605400,455976,1,2,2,1,Bot,R,L,3.48,1.6054,87.699,1450,6.566,9,4,0,0,1,0,1,0,0,1,0
FF,94.1,-1.7709,4.8444,605400,455976,1,1,2,1,Bot,R,L,3.48,1.5982,94.514,2108,6.221,9,3,0,0,1,0,1,0,0,1,1
KC,79.4,-1.8281,4.8367,605400,455976,1,0,2,1,Bot,R,L,3.48,1.6743,78.935,2696,5.882,9,2,0,0,1,0,1,0,0,1,1
KC,79.5,-1.8911,4.9477,605400,455976,0,0,2,1,Bot,R,L,3.3617,1.5716,79.305,2462,6.184,9,1,0,0,1,0,1,0,0,1,0
KC,80.4,-1.7418,4.9886,605400,518626,0,0,2,1,Bot,R,R,3.31,1.58,79.577,2674,5.7,8,1,0,0,0,0,1,0,0,1,0
FF,92.7,-1.786,4.9008,605400,518692,0,2,1,1,Bot,R,L,3.54,1.71,93.146,2084,6.427,7,3,0,0,0,0,1,0,0,1,0
CH,86.4,-2.0652,4.7335,605400,518692,0,1,1,1,Bot,R,L,3.54,1.71,87.148,1533,6.689,7,2,0,0,0,0,1,0,0,1,1
FF,92.9,-1.8388,4.7908,605400,518692,0,0,1,1,Bot,R,L,3.54,1.6702,93.334,2046,6.337,7,1,0,0,0,0,1,0,0,1,1
FF,92.5,-1.7741,4.7375,605400,621020,3,0,1,1,Bot,R,R,3.47,1.5564,93.988,2252,6.878,6,4,0,0,0,0,0,0,0,1,0
FF,94.5,-1.5823,4.873,605400,621020,2,0,1,1,Bot,R,R,3.47,1.575,95.473,2173,6.468,6,3,0,0,0,0,0,0,0,1,0
KC,78.8,-1.7474,4.9388,605400,621020,1,0,1,1,Bot,R,R,3.47,1.6242,78.106,2518,5.902,6,2,0,0,0,0,0,0,0,1,0
FT,92,-1.5881,4.8115,605400,621020,0,0,1,1,Bot,R,R,3.47,1.6056,92.717,2047,6.62,6,1,0,0,0,0,0,0,0,1,0
FF,94.8,-1.7989,4.817,605400,660670,2,2,0,1,Bot,R,R,3.48,1.64,95.88,2157,6.595,5,5,0,0,0,0,0,0,0,1,0
KC,80.6,-1.6839,4.959,605400,660670,1,2,0,1,Bot,R,R,3.5576,1.6732,80.27,2670,6.01,5,4,0,0,0,0,0,0,0,1,0
FF,93.2,-1.7899,4.8185,605400,660670,1,1,0,1,Bot,R,R,3.48,1.595,94.17,2045,6.467,5,3,0,0,0,0,0,0,0,1,1
FF,93.9,-1.7029,4.8633,605400,660670,1,0,0,1,Bot,R,R,3.62,1.7359,94.459,2164,6.405,5,2,0,0,0,0,0,0,0,1,1
FF,94.3,-1.6659,4.8533,605400,660670,0,0,0,1,Bot,R,R,3.5056,1.6557,94.864,2123,6.455,5,1,0,0,0,0,0,0,0,1,0
FS,88.3,-1.7959,5.6601,593576,435263,2,2,2,9,Bot,R,L,3.41,1.68,87.671,1563,5.646,84,5,7,8,1,1,0,0,1,0,0
FS,88.9,-1.7017,5.7114,593576,435263,2,1,2,9,Bot,R,L,3.41,1.68,87.92,1546,5.424,84,4,7,8,1,1,0,0,1,0,1
FS,88.4,-1.8097,5.7731,593576,435263,2,0,2,9,Bot,R,L,3.41,1.68,87.952,1752,5.702,84,3,7,8,1,1,0,0,1,0,1
FF,95.7,-1.8424,5.5157,593576,435263,1,0,2,9,Bot,R,L,3.4142,1.6988,95.68,2592,6.087,84,2,7,8,1,1,0,0,1,0,0
FS,89.3,-1.7464,5.6636,593576,435263,0,0,2,9,Bot,R,L,3.3895,1.68,88.54,1749,5.576,84,1,7,8,1,1,0,0,1,0,0
FS,88.4,-1.7815,5.6694,593576,663586,1,2,2,9,Bot,R,R,3.41,1.6,87.621,1688,5.657,83,4,6,8,0,1,1,0,1,0,0
FS,88.9,-1.8093,5.7351,593576,663586,1,1,2,9,Bot,R,R,3.41,1.6,88.011,1816,5.529,83,3,6,8,0,1,1,0,1,0,1
FS,88.6,-1.6863,5.7557,593576,663586,0,1,2,9,Bot,R,R,3.4723,1.6,88.026,1721,5.633,83,2,6,8,0,1,1,0,1,0,0
FT,95.6,-1.7379,5.6481,593576,663586,0,0,2,9,Bot,R,R,3.41,1.6,95.221,2459,5.938,83,1,6,8,0,1,1,0,1,0,1
FF,96,-1.7412,5.6865,593576,455976,3,0,2,9,Bot,R,L,3.3237,1.5013,95.892,2457,6.105,82,4,6,8,0,1,0,0,1,0,0
FF,94.9,-1.7941,5.4434,593576,455976,2,0,2,9,Bot,R,L,3.3116,1.5248,94.627,2496,6.034,82,3,6,8,0,1,0,0,1,0,0
